loc,trait,group1,group2,meandiff,p-adj,lower,upper,reject
Glyma.10G098700,protein_content,hap2,hap3,2.121,0.0035,0.5952,3.6469,TRUE
Glyma.19G002100,protein_content,hap1,hap2,-1.4268,0.0002,-2.1785,-0.6751,TRUE
Glyma.19G008900,protein_content,hap1,hap2,-0.7417,0.022,-1.3753,-0.1081,TRUE
Glyma.06G272600,protein_content,hap1,hap2,-1.2215,0.0001,-1.812,-0.6309,TRUE
Glyma.03G206400,protein_content,hap1,hap2,1.0936,0.0013,0.4314,1.7557,TRUE
Glyma.07G054000,protein_content,hap1,hap2,2.4862,0.0001,1.2504,3.722,TRUE
Glyma.04G115400,protein_content,hap1,hap3,1.379,0.0001,0.608,2.15,TRUE
Glyma.18G149100,protein_content,hap1,hap2,1.1223,0.0041,0.3609,1.8836,TRUE
Glyma.20G002000,protein_content,hap1,hap3,-1.4316,0.03,-2.7518,-0.1113,TRUE
Glyma.20G062900,protein_content,hap1,hap2,1.8644,0.0027,0.6539,3.0749,TRUE
Glyma.11G234200,protein_content,hap1,hap2,1.3076,0.0015,0.5076,2.1077,TRUE
Glyma.08G060400,protein_content,hap1,hap2,-1.0457,0.0134,-1.8724,-0.219,TRUE
Glyma.08G189600,protein_content,hap1,hap2,1.1885,0.0209,0.1466,2.2304,TRUE
Glyma.18G172500,protein_content,hap1,hap2,1.8074,0.0004,0.702,2.9129,TRUE
Glyma.08G212000,protein_content,hap1,hap4,1.7243,0.0147,0.2494,3.1993,TRUE
Glyma.08G336600,protein_content,hap1,hap3,-1.43,0.0183,-2.6148,-0.2452,TRUE
Glyma.14G128000,protein_content,hap1,hap5,1.8726,0.0119,0.3095,3.4357,TRUE
Glyma.08G087600,protein_content,hap2,hap3,2.0209,0.0123,0.3016,3.7402,TRUE
Glyma.10G026200,protein_content,hap1,hap3,1.2589,0.0197,0.2033,2.3146,TRUE
Glyma.06G052900,protein_content,hap1,hap2,0.7206,0.0413,0.0289,1.4123,TRUE
Glyma.20G137800,protein_content,hap1,hap2,-0.681,0.0268,-1.2829,-0.0791,TRUE
Glyma.08G135100,protein_content,hap1,hap2,1.3364,0,0.7643,1.9084,TRUE
Glyma.16G029900,protein_content,hap2,hap7,-1.9036,0.0048,-3.3136,-0.4935,TRUE
Glyma.16G029900,protein_content,hap3,hap7,-1.8426,0.0027,-3.1364,-0.5487,TRUE
Glyma.11G249300,protein_content,hap1,hap4,1.8351,0.0005,0.7105,2.9597,TRUE
Glyma.11G249300,protein_content,hap2,hap4,1.4014,0.0279,0.1222,2.6806,TRUE
Glyma.04G234600,protein_content,hap1,hap5,-1.8117,0.012,-3.3253,-0.2981,TRUE
Glyma.04G234600,protein_content,hap2,hap5,-2.4711,0.0091,-4.4762,-0.466,TRUE
Glyma.04G121800,protein_content,hap1,hap5,1.6567,0.0006,0.5395,2.774,TRUE
Glyma.06G196800,protein_content,hap10,hap3,2.1209,0.0118,0.3073,3.9344,TRUE
Glyma.08G107800,protein_content,hap1,hap3,1.6213,0.0004,0.6316,2.611,TRUE
Glyma.20G071500,protein_content,hap1,hap2,1.6654,0.0031,0.569,2.7618,TRUE
Glyma.08G141800,protein_content,hap1,hap3,2.4728,0,1.2806,3.665,TRUE
Glyma.03G021500,protein_content,hap1,hap2,1.9062,0.0002,0.7463,3.0662,TRUE
Glyma.03G021500,protein_content,hap1,hap6,2.2435,0.004,0.5512,3.9358,TRUE
Glyma.17G065500,protein_content,hap1,hap3,-1.1779,0.0297,-2.2627,-0.0931,TRUE
Glyma.08G179300,protein_content,hap1,hap2,1.0569,0.0086,0.2712,1.8426,TRUE
Glyma.06G196400,protein_content,hap2,hap4,-2.134,0.0002,-3.4739,-0.7941,TRUE
Glyma.11G249000,protein_content,hap1,hap2,0.8342,0.0317,0.0585,1.6098,TRUE
Glyma.12G006200,protein_content,hap1,hap2,-0.7602,0.0135,-1.3619,-0.1585,TRUE
Glyma.09G186200,protein_content,hap1,hap6,-1.8544,0.0032,-3.1751,-0.5337,TRUE
Glyma.09G186200,protein_content,hap3,hap6,-2.0057,0.0026,-3.4075,-0.604,TRUE
Glyma.05G224900,protein_content,hap1,hap2,0.9878,0.0023,0.3567,1.619,TRUE
Glyma.06G213300,protein_content,hap1,hap2,1.3285,0.0002,0.648,2.0089,TRUE
Glyma.12G205200,protein_content,hap1,hap2,2.3173,0.0003,1.0776,3.5569,TRUE
Glyma.06G085800,protein_content,hap1,hap2,-1.2454,0.001,-1.9836,-0.5073,TRUE
Glyma.16G182000,protein_content,hap1,hap2,-0.7128,0.0223,-1.3229,-0.1026,TRUE
Glyma.18G163600,protein_content,hap13,hap4,-2.2457,0.0133,-4.1702,-0.3211,TRUE
Glyma.20G087300,protein_content,hap1,hap2,2.0024,0.0028,0.6988,3.306,TRUE
Glyma.13G305900,protein_content,hap1,hap2,1.2235,0.0002,0.5927,1.8543,TRUE
Glyma.18G164000,protein_content,hap3,hap5,2.1743,0.0065,0.4611,3.8874,TRUE
Glyma.17G069300,protein_content,hap1,hap2,-0.6863,0.0273,-1.2952,-0.0775,TRUE
Glyma.03G252200,protein_content,hap2,hap3,-1.2134,0.0355,-2.3613,-0.0655,TRUE
Glyma.08G198800,protein_content,hap3,hap6,1.9932,0.0271,0.1863,3.8,TRUE
Glyma.18G191200,protein_content,hap1,hap2,1.8691,0.0045,0.585,3.1531,TRUE
Glyma.08G101100,protein_content,hap2,hap3,1.9974,0.004,0.5416,3.4531,TRUE
Glyma.08G106800,protein_content,hap1,hap2,1.7497,0,0.9983,2.5011,TRUE
Glyma.15G051700,protein_content,hap1,hap2,0.9876,0.0028,0.345,1.6301,TRUE
Glyma.15G047900,protein_content,hap1,hap2,1.7778,0.0002,0.8557,2.6998,TRUE
Glyma.08G029400,protein_content,hap1,hap2,1.1595,0.0091,0.291,2.0279,TRUE
Glyma.08G134600,protein_content,hap1,hap2,-0.7266,0.0254,-1.3627,-0.0904,TRUE
Glyma.04G190000,protein_content,hap3,hap6,-1.9052,0.0204,-3.597,-0.2133,TRUE
Glyma.12G029900,protein_content,hap1,hap2,1.0474,0.0049,0.3208,1.774,TRUE
Glyma.18G150300,protein_content,hap2,hap3,1.5534,0.0013,0.5261,2.5807,TRUE
Glyma.18G061600,protein_content,hap1,hap2,-0.7803,0.0188,-1.43,-0.1305,TRUE
Glyma.13G039500,protein_content,hap3,hap4,1.6612,0.007,0.3436,2.9787,TRUE
Glyma.13G030900,protein_content,hap1,hap2,-0.8435,0.009,-1.4744,-0.2127,TRUE
Glyma.08G120300,protein_content,hap1,hap2,1.2222,0.003,0.3547,2.0897,TRUE
Glyma.08G120300,protein_content,hap2,hap3,-1.2128,0.0049,-2.1146,-0.3111,TRUE
Glyma.13G083200,protein_content,hap1,hap2,1.1548,0.0016,0.3799,1.9297,TRUE
Glyma.08G119300,protein_content,hap1,hap2,1.7347,0,0.9665,2.503,TRUE
Glyma.03G208800,protein_content,hap1,hap2,1.0451,0.0045,0.3287,1.7615,TRUE
Glyma.17G057700,protein_content,hap1,hap2,-0.99,0.0093,-1.7338,-0.2463,TRUE
Glyma.08G113100,protein_content,hap1,hap2,1.4268,0.0004,0.653,2.2006,TRUE
Glyma.18G049300,protein_content,hap2,hap5,2.0237,0.0005,0.7177,3.3298,TRUE
Glyma.02G044500,protein_content,hap1,hap2,-1.3635,0.0089,-2.3812,-0.3459,TRUE
Glyma.11G179900,protein_content,hap1,hap2,1.1659,0.0004,0.5222,1.8096,TRUE
Glyma.07G050800,protein_content,hap1,hap3,1.2593,0.0013,0.4275,2.0912,TRUE
Glyma.13G305200,protein_content,hap1,hap2,1.4605,0.0064,0.4154,2.5056,TRUE
Glyma.08G123100,protein_content,hap1,hap2,1.1554,0.0037,0.3198,1.991,TRUE
Glyma.10G160300,protein_content,hap1,hap2,1.0992,0.0145,0.2206,1.9777,TRUE
Glyma.13G040400,protein_content,hap2,hap3,1.6647,0.0012,0.5738,2.7556,TRUE
Glyma.20G209600,protein_content,hap2,hap4,-2.7286,0.0003,-4.3672,-1.09,TRUE
Glyma.06G088200,protein_content,hap1,hap4,-2.5014,0.0005,-4.0491,-0.9537,TRUE
Glyma.06G088200,protein_content,hap2,hap4,-2.8367,0.0005,-4.5957,-1.0778,TRUE
Glyma.15G031400,protein_content,hap1,hap2,1.2618,0.007,0.2615,2.2621,TRUE
Glyma.03G059100,protein_content,hap2,hap4,1.4004,0.0296,0.0985,2.7022,TRUE
Glyma.17G071900,protein_content,hap1,hap2,1.098,0.0004,0.4978,1.6981,TRUE
Glyma.04G188900,protein_content,hap1,hap4,1.6282,0.0033,0.3942,2.8623,TRUE
Glyma.10G061800,protein_content,hap1,hap2,1.0576,0.0014,0.4155,1.6998,TRUE
Glyma.08G133300,protein_content,hap1,hap2,1.3332,0,0.7579,1.9084,TRUE
Glyma.17G021300,protein_content,hap1,hap2,1.1256,0.0035,0.3746,1.8766,TRUE
Glyma.07G047300,protein_content,hap1,hap3,1.3949,0.0003,0.5676,2.2223,TRUE
Glyma.12G173400,protein_content,hap1,hap2,0.8776,0.0083,0.2282,1.527,TRUE
Glyma.19G249700,protein_content,hap1,hap2,1.6079,0.0008,0.6725,2.5433,TRUE
Glyma.08G104200,protein_content,hap1,hap3,2.3763,0.0021,0.6792,4.0734,TRUE
Glyma.20G073500,protein_content,hap1,hap4,1.9689,0.005,0.5033,3.4344,TRUE
Glyma.05G196100,protein_content,hap1,hap2,0.9527,0.003,0.3269,1.5785,TRUE
Glyma.08G137500,protein_content,hap2,hap3,0.9228,0.0093,0.1894,1.6563,TRUE
Glyma.19G259800,protein_content,hap1,hap2,1.575,0,0.8873,2.2627,TRUE
Glyma.18G194000,protein_content,hap1,hap2,1.1915,0.0036,0.3943,1.9886,TRUE
Glyma.01G214500,protein_content,hap1,hap2,-1.642,0.0011,-2.6157,-0.6684,TRUE
Glyma.11G246400,protein_content,hap1,hap4,1.5482,0.014,0.258,2.8385,TRUE
Glyma.02G140500,protein_content,hap2,hap3,-1.2155,0.0068,-2.1493,-0.2817,TRUE
Glyma.20G072500,protein_content,hap1,hap2,1.7951,0.0039,0.5839,3.0062,TRUE
Glyma.05G030900,protein_content,hap1,hap3,2.2222,0.0013,0.7552,3.6891,TRUE
Glyma.10G209800,protein_content,hap1,hap2,1.2352,0.0028,0.4298,2.0406,TRUE
Glyma.07G044500,protein_content,hap1,hap3,1.4439,0.0026,0.512,2.3758,TRUE
Glyma.08G205700,protein_content,hap1,hap4,-1.5892,0.0357,-3.11,-0.0684,TRUE
Glyma.08G205700,protein_content,hap3,hap4,-2.4306,0.0029,-4.2561,-0.6051,TRUE
Glyma.08G026300,protein_content,hap1,hap2,-0.685,0.0462,-1.3584,-0.0116,TRUE
Glyma.20G070300,protein_content,hap2,hap3,1.7651,0.0134,0.3023,3.228,TRUE
Glyma.06G145000,protein_content,hap2,hap3,1.5164,0.0093,0.3117,2.7211,TRUE
Glyma.13G306200,protein_content,hap1,hap2,1.6118,0.0008,0.5889,2.6347,TRUE
Glyma.18G153300,protein_content,hap1,hap2,-0.9134,0.0044,-1.5386,-0.2882,TRUE
Glyma.03G069200,protein_content,hap1,hap2,0.8286,0.0195,0.1348,1.5224,TRUE
Glyma.08G336400,protein_content,hap1,hap3,-1.4142,0.0201,-2.6041,-0.2243,TRUE
Glyma.14G082600,protein_content,hap1,hap2,-0.7007,0.0431,-1.3796,-0.0219,TRUE
Glyma.19G260400,protein_content,hap1,hap3,1.7466,0,0.9685,2.5247,TRUE
Glyma.10G062600,protein_content,hap1,hap2,1.1821,0.0004,0.5379,1.8263,TRUE
Glyma.15G041700,protein_content,hap1,hap2,1.1069,0.004,0.3581,1.8557,TRUE
Glyma.17G075100,protein_content,hap1,hap2,0.7671,0.0134,0.1607,1.3734,TRUE
Glyma.18G125000,protein_content,hap2,hap8,-1.9724,0.0082,-3.6044,-0.3404,TRUE
Glyma.03G013500,protein_content,hap1,hap3,1.1288,0.0017,0.3644,1.8932,TRUE
Glyma.19G218800,protein_content,hap1,hap2,1.7316,0.01,0.4195,3.0438,TRUE
Glyma.08G142400,protein_content,hap1,hap2,1.488,0,0.7359,2.24,TRUE
Glyma.08G109100,protein_content,hap1,hap2,1.4288,0.0026,0.5053,2.3523,TRUE
Glyma.15G060700,protein_content,hap1,hap2,1.1233,0.001,0.461,1.7857,TRUE
Glyma.14G028600,protein_content,hap1,hap3,-1.452,0.0129,-2.6505,-0.2536,TRUE
Glyma.20G061700,protein_content,hap1,hap2,1.8972,0.0024,0.6797,3.1148,TRUE
Glyma.20G129500,protein_content,hap2,hap6,-1.6258,0.0369,-3.1728,-0.0789,TRUE
Glyma.08G146300,protein_content,hap1,hap2,1.1772,0.0056,0.348,2.0063,TRUE
Glyma.04G060800,protein_content,hap1,hap6,-1.3446,0.0117,-2.3859,-0.3033,TRUE
Glyma.05G226000,protein_content,hap1,hap2,0.7289,0.024,0.0968,1.3609,TRUE
Glyma.03G240900,protein_content,hap1,hap2,-1.0384,0.0077,-1.8467,-0.2301,TRUE
Glyma.03G240900,protein_content,hap2,hap5,1.6449,0.0441,0.0344,3.2554,TRUE
Glyma.08G337100,protein_content,hap1,hap2,-1.5655,0.0362,-3.0505,-0.0805,TRUE
Glyma.20G066100,protein_content,hap1,hap2,1.8533,0.0007,0.7903,2.9163,TRUE
Glyma.15G029400,protein_content,hap1,hap2,0.935,0.0123,0.205,1.665,TRUE
Glyma.15G035200,protein_content,hap1,hap2,1.1038,0.0102,0.2179,1.9897,TRUE
Glyma.15G035200,protein_content,hap2,hap3,-1.1409,0.0053,-1.9951,-0.2866,TRUE
Glyma.14G196400,protein_content,hap1,hap2,-0.8042,0.0125,-1.4333,-0.1752,TRUE
Glyma.15G039500,protein_content,hap2,hap3,1.7195,0.0001,0.7535,2.6855,TRUE
Glyma.08G053200,protein_content,hap1,hap2,1.7385,0.0028,0.6054,2.8716,TRUE
Glyma.09G195500,protein_content,hap2,hap5,2.1504,0.0009,0.7155,3.5853,TRUE
Glyma.17G161900,protein_content,hap1,hap2,1.2665,0.0011,0.4385,2.0945,TRUE
Glyma.08G111300,protein_content,hap1,hap2,1.8013,0.0001,0.9106,2.6919,TRUE
Glyma.17G013300,protein_content,hap1,hap2,1.3439,0.007,0.3706,2.3172,TRUE
Glyma.08G217200,protein_content,hap1,hap2,1.2727,0.0022,0.3936,2.1519,TRUE
Glyma.04G043800,protein_content,hap1,hap2,-2.0391,0.0014,-3.2794,-0.7987,TRUE
Glyma.19G025700,protein_content,hap1,hap2,1.5764,0.001,0.6497,2.5031,TRUE
Glyma.18G123300,protein_content,hap1,hap3,-1.135,0.0069,-2.0079,-0.2622,TRUE
Glyma.06G045500,protein_content,hap1,hap2,-0.9136,0.0237,-1.7286,-0.0985,TRUE
Glyma.01G006400,protein_content,hap1,hap3,0.8227,0.0113,0.188,1.4574,TRUE
Glyma.18G061700,protein_content,hap1,hap2,-0.7213,0.032,-1.38,-0.0626,TRUE
Glyma.10G078900,protein_content,hap1,hap2,-1.1999,0.0052,-2.037,-0.3628,TRUE
Glyma.05G182900,protein_content,hap2,hap3,1.2613,0.0101,0.2239,2.2987,TRUE
Glyma.12G117700,protein_content,hap1,hap2,1.3807,0,0.7983,1.9631,TRUE
Glyma.20G053200,protein_content,hap1,hap3,1.8278,0.0098,0.4467,3.2088,TRUE
Glyma.17G071700,protein_content,hap1,hap3,1.6016,0.0023,0.4892,2.7141,TRUE
Glyma.13G005500,protein_content,hap1,hap3,-0.8983,0.0172,-1.6662,-0.1305,TRUE
Glyma.11G053500,protein_content,hap1,hap2,1.177,0.0441,0.0316,2.3223,TRUE
Glyma.11G189100,protein_content,hap1,hap3,1.0953,0.0436,0.0248,2.1657,TRUE
Glyma.11G189100,protein_content,hap2,hap3,1.2363,0.0246,0.1278,2.3447,TRUE
Glyma.06G312600,protein_content,hap1,hap6,3.7077,0.0001,1.5011,5.9142,TRUE
Glyma.09G195400,protein_content,hap2,hap3,-1.5312,0.0277,-2.943,-0.1195,TRUE
Glyma.06G070300,protein_content,hap1,hap4,-1.6443,0.0278,-3.161,-0.1277,TRUE
Glyma.06G070300,protein_content,hap2,hap4,-1.8318,0.0146,-3.3974,-0.2661,TRUE
Glyma.08G138000,protein_content,hap1,hap2,1.2015,0.0001,0.6152,1.7878,TRUE
Glyma.18G127300,protein_content,hap1,hap2,-0.9042,0.0091,-1.5816,-0.2269,TRUE
Glyma.08G118200,protein_content,hap1,hap2,1.6612,0,0.9158,2.4066,TRUE
Glyma.15G046000,protein_content,hap1,hap2,1.8049,0.0001,0.7815,2.8283,TRUE
Glyma.15G046000,protein_content,hap1,hap3,1.2799,0.0057,0.3136,2.2461,TRUE
Glyma.14G002700,protein_content,hap1,hap4,-1.3875,0.0212,-2.6064,-0.1687,TRUE
Glyma.17G167100,protein_content,hap1,hap2,0.8423,0.0074,0.2281,1.4565,TRUE
Glyma.17G032100,protein_content,hap1,hap2,1.1193,0.0002,0.5288,1.7098,TRUE
Glyma.18G027200,protein_content,hap2,hap3,1.2711,0.0222,0.1205,2.4216,TRUE
Glyma.03G208000,protein_content,hap1,hap2,1.1174,0.0034,0.3752,1.8596,TRUE
Glyma.13G045000,protein_content,hap1,hap3,1.8347,0.0001,0.7532,2.9162,TRUE
Glyma.01G197300,protein_content,hap1,hap2,1.3755,0.0001,0.6819,2.069,TRUE
Glyma.08G107700,protein_content,hap1,hap3,1.7026,0.0005,0.6609,2.7443,TRUE
Glyma.01G215700,protein_content,hap1,hap2,-1.499,0.003,-2.4814,-0.5165,TRUE
Glyma.08G249800,protein_content,hap1,hap3,1.2183,0.0002,0.5798,1.8567,TRUE
Glyma.18G174800,protein_content,hap1,hap3,1.647,0.0066,0.3858,2.9083,TRUE
Glyma.13G049800,protein_content,hap2,hap7,1.6686,0.0198,0.192,3.1453,TRUE
Glyma.05G196800,protein_content,hap1,hap2,0.919,0.0032,0.311,1.5269,TRUE
Glyma.15G040100,protein_content,hap1,hap2,-1.3019,0.0001,-1.948,-0.6558,TRUE
Glyma.20G138900,protein_content,hap2,hap6,-1.0388,0.0056,-1.7687,-0.309,TRUE
Glyma.13G003600,protein_content,hap1,hap4,-0.9688,0.0417,-1.9085,-0.0291,TRUE
Glyma.04G113900,protein_content,hap1,hap2,1.2236,0.0001,0.615,1.8322,TRUE
Glyma.15G138600,protein_content,hap1,hap2,-0.8917,0.0087,-1.5555,-0.2279,TRUE
Glyma.18G167400,protein_content,hap1,hap3,1.6744,0.0211,0.2049,3.1439,TRUE
Glyma.06G134800,protein_content,hap3,hap4,-2.8888,0.0003,-4.741,-1.0365,TRUE
Glyma.20G084700,protein_content,hap1,hap2,1.965,0.0014,0.7724,3.1576,TRUE
Glyma.06G045900,protein_content,hap1,hap2,-1.055,0.0206,-1.9929,-0.117,TRUE
Glyma.19G012600,protein_content,hap1,hap2,-0.791,0.0106,-1.3959,-0.1862,TRUE
Glyma.08G142700,protein_content,hap1,hap2,1.3112,0,0.7285,1.894,TRUE
Glyma.04G046600,protein_content,hap17,hap5,2.7316,0.0007,1.0394,4.4238,TRUE
Glyma.03G208700,protein_content,hap1,hap2,1.147,0.0043,0.3645,1.9294,TRUE
Glyma.08G106300,protein_content,hap1,hap2,1.7406,0,1.0366,2.4447,TRUE
Glyma.17G155200,protein_content,hap1,hap2,-0.8423,0.0388,-1.6408,-0.0439,TRUE
Glyma.09G046400,protein_content,hap1,hap2,0.7924,0.013,0.1686,1.4162,TRUE
Glyma.08G143200,protein_content,hap1,hap3,1.2591,0.0011,0.4005,2.1178,TRUE
Glyma.11G145300,protein_content,hap1,hap4,2.5475,0.0006,0.8891,4.2059,TRUE
Glyma.11G145300,protein_content,hap2,hap4,2.6511,0.002,0.7645,4.5376,TRUE
Glyma.11G145300,protein_content,hap3,hap4,1.7408,0.0125,0.2783,3.2034,TRUE
Glyma.02G015000,protein_content,hap1,hap2,1.368,0.023,0.1909,2.5451,TRUE
Glyma.15G034000,protein_content,hap1,hap2,1.026,0.0082,0.2216,1.8305,TRUE
Glyma.15G034000,protein_content,hap2,hap3,-1.4658,0.0006,-2.3795,-0.5521,TRUE
Glyma.08G100600,protein_content,hap1,hap2,1.8115,0.0017,0.5391,3.0839,TRUE
Glyma.06G276400,protein_content,hap1,hap2,1.6294,0.0156,0.3117,2.9472,TRUE
Glyma.16G141600,protein_content,hap1,hap5,-2.0661,0.0021,-3.5433,-0.5888,TRUE
Glyma.08G030800,protein_content,hap1,hap2,1.3564,0.0055,0.3369,2.3758,TRUE
Glyma.13G248400,protein_content,hap2,hap3,-0.8924,0.0432,-1.7631,-0.0217,TRUE
Glyma.16G171500,protein_content,hap4,hap5,2.199,0.0164,0.4285,3.9695,TRUE
Glyma.11G247200,protein_content,hap1,hap2,0.9113,0.0038,0.2974,1.5251,TRUE
Glyma.17G074700,protein_content,hap1,hap2,0.9087,0.0136,0.1886,1.6287,TRUE
Glyma.11G100800,protein_content,hap1,hap2,-1.3697,0.0001,-2.0321,-0.7073,TRUE
Glyma.08G226000,protein_content,hap1,hap2,1.5255,0.0111,0.2892,2.7619,TRUE
Glyma.08G226000,protein_content,hap1,hap4,1.6535,0.0061,0.3971,2.91,TRUE
Glyma.08G136900,protein_content,hap1,hap3,3.1931,0,1.7388,4.6474,TRUE
Glyma.04G042900,protein_content,hap1,hap3,-1.6028,0.0101,-2.8189,-0.3867,TRUE
